20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
20,20,20,20,20,20,20,20,20,20,19,20,20,20,19,20,20,20,20,20,20,20,20,20,20,19,18,20,20,20,20,20,20,20,19,20,20,19,19,20,20,20,19,20,19,20,17.1,20,20,20,19,19,20,19,19,19,20,19,17.1,19,20,20,20,20,20,20,20,20,20,20,20,20,20,18,20,19,20,20,20,20,20,20,20,20,20,20,20,19,20,20,20,20,20,20,20,20,20,20,20,20
20,20,20,20,20,20,20,20,20,20,19,20,20,19,20,18,20,20,20,19,19,20,18,19,20,20,20,20,20,20,20,20,19,20,20,19,20,20,20,20,19,19,20,73.4,77.3,73.4,16.2,18,19,19,20,18,20,20,20,19,19,19,19,20,20,20,20,19,18,19,20,20,19,20,19,20,20,20,20,20,19,20,20,20,20,20,19,20,20,20,20,20,19,19,20,19,20,20,20,20,20,20,20,20
20,20,20,20,20,20,20,20,19,20,19,20,19,18,18,20,20,19,20,19,20,18,20,19,19,20,20,20,19,20,19,19,20,20,20,20,20,20,19,20,18,16.2,73.4,73.4,51.3,69.7,66.2,19,18,18,20,20,20,20,19,20,20,20,20,20,20,20,19,20,20,19,20,19,19,18,19,20,20,18,18,20,20,19,19,20,20,20,20,20,18,19,19,20,20,20,20,20,20,20,20,20,20,20,20,20
20,20,20,20,20,20,20,20,20,17.1,17.1,19,20,20,19,20,20,20,20,19,20,20,20,20,19,20,20,20,19,20,20,20,20,20,20,20,18,20,19,18,15.4,77.3,69.7,73.4,66.2,59.8,69.7,90.2,19,19,18,18,19,20,20,18,18,19,20,20,20,20,20,19,18,19,19,20,19,18,19,19,19,19,20,19,19,20,19,20,20,20,20,20,20,19,20,20,20,19,20,20,20,20,20,20,20,20,20,20
20,20,20,20,20,20,20,20,20,20,20,19,20,20,20,20,19,20,20,20,20,20,20,19,20,19,20,20,20,20,20,20,20,20,20,20,20,19,19,20,20,73.4,85.7,77.3,90.2,62.9,69.7,77.3,19,19,20,20,20,20,19,18,18,20,20,19,20,18,18,20,19,17.1,19,19,16.2,20,17.1,19,20,19,20,20,19,20,19,20,20,19,20,19,19,20,20,20,20,19,20,19,20,20,20,20,20,20,20,20
20,20,20,20,20,20,20,20,20,20,20,17.1,20,20,18,20,19,19,17.1,20,20,20,20,20,20,20,19,20,20,19,20,20,20,20,20,20,20,20,20,20,20,77.3,90.2,85.7,81.4,81.4,95,95,19,19,19,19,20,20,20,20,19,20,20,19,19,18,17.1,20,17.1,19,20,77.3,62.9,77.3,17.1,18,20,19,19,20,19,20,18,19,19,20,19,20,17.1,20,19,20,20,19,20,20,20,20,20,20,20,20,20,20
20,20,20,20,20,20,20,20,20,19,18,20,19,20,20,19,20,20,20,20,20,20,20,20,20,20,20,19,20,20,20,19,19,20,20,19,20,19,20,20,17.1,19,77.3,81.4,90.2,85.7,100,20,18,20,20,20,19,20,20,19,20,18,20,19,20,18,19,20,17.1,19,73.4,66.2,56.8,69.7,59.8,15.4,16.2,19,20,19,18,19,20,20,20,20,19,20,20,19,19,20,20,19,20,20,20,20,20,20,20,20,20,20
